Norma,Número,Link,Publicación,Descripción
LEY,31726,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101745&View,18/04/2023,"LEY QUE ESTABLECE LA IDENTIFICACIÓN DE TERRENOS ADJUDICADOS A PROYECTOS ESPECIALES DE LOS GOBIERNOS REGIONALES QUE NO SON APTOS PARA LA AGRICULTURA PARA LA CREACIÓN Y CONSTRUCCIÓN DE PARQUES CIENTÍFICO-TECNOLÓGICOS, CENTROS DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN (I+D+I) Y CENTROS DE INNOVACIÓN PRODUCTIVA Y TRANSFERENCIA TECNOLÓGICA, Y LOS DECLARA DE INTERÉS NACIONAL"
LEY,31727,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102540&View,21/04/2023,LEY QUE PROMUEVE LA CREACIÓN DEL OBSERVATORIO NACIONAL PARA LA VIGILANCIA DE LA SALUD INTEGRAL DE LA MADRE GESTANTE Y DEL RECIÉN NACIDO
LEY,31728,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104482&View,22/04/2023,"LEY QUE APRUEBA CRÉDITOS SUPLEMENTARIOS PARA EL FINANCIAMIENTO DE MAYORES GASTOS EN EL MARCO DE LA REACTIVACIÓN ECONÓMICA, A FAVOR DE DIVERSOS PLIEGOS DEL GOBIERNO NACIONAL, GOBIERNOS REGIONALES Y GOBIERNOS LOCALES, Y DICTA OTRAS MEDIDAS"
LEY,31729,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101260&View,27/04/2023,LEY QUE ACTUALIZA EL BONO DE RECONOCIMIENTO A LOS APORTANTES Y EXAPORTANTES DE LA ONP
LEY,31730,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102141&View,27/04/2023,LEY QUE DECLARA DE INTERÉS NACIONAL LA PARTICIPACIÓN DE LAS ORGANIZACIONES DE MOTOCICLISTAS PARA EL APOYO EN LA SEGURIDAD CIUDADANA
LEY,31731,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101550&View,27/04/2023,"LEY QUE AUTORIZA LA EXPROPIACIÓN DEL PREDIO IDENTIFICADO CON EL CÓDIGO Nº 05_UC_271005 PARA LA EJECUCIÓN DEL PROYECTO ACARÍ-BELLA UNIÓN II ETAPA DE CONSTRUCCIÓN DE LA REPRESA DE IRURO, DECLARADO DE NECESIDAD PÚBLICA MEDIANTE LA LEY 30855"
LEY,31732,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102848&View,27/04/2023,LEY QUE OTORGA AMNISTÍA DE MULTA A LAS PERSONAS EXTRANJERAS
LEY,31733,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101157&View,03/05/2023,LEY DEL INSTITUTO GEOFÍSICO DEL PERÚ
LEY,31734,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101904&View,03/05/2023,"LEY QUE MODIFICA EL NUMERAL 36.2 DEL ARTÍCULO 36 DEL DECRETO LEGISLATIVO 1141, DECRETO LEGISLATIVO DE FORTALECIMIENTO Y MODERNIZACIÓN DEL SISTEMA DE INTELIGENCIA NACIONAL - SINA Y DE LA DIRECCIÓN NACIONAL  DE INTELIGENCIA - DINI"
LEY,31735,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101072&View,04/05/2023,"LEY QUE MODIFICA LA LEY 29230, LEY QUE IMPULSA LA INVERSIÓN PÚBLICA REGIONAL Y LOCAL CON PARTICIPACIÓN DEL SECTOR PRIVADO"
LEY,31736,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101245&View,05/05/2023,LEY QUE REGULA LA NOTIFICACIÓN ADMINISTRATIVA MEDIANTE CASILLA ELECTRÓNICA
RESOLUCION LEGISLATIVA,31737,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104875&View,07/05/2023,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO Y TRÁNSITO POR AGUAS TERRITORIALES DE LA REPÚBLICA DEL PERÚ DE UNIDAD NAVAL Y PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA
LEY,31738,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101299&View,11/05/2023,"LEY QUE MODIFICA LA LEY 29698, LEY QUE DECLARA DE INTERÉS NACIONAL Y PREFERENTE ATENCIÓN EL TRATAMIENTO DE PERSONAS QUE PADECEN ENFERMEDADES RARAS O HUÉRFANAS"
LEY,31739,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103225&View,11/05/2023,"LEY SOBRE EL USO Y LA PROTECCIÓN DE LOS EMBLEMAS DE LA CRUZ ROJA, DE LA MEDIA LUNA ROJA Y DEL CRISTAL ROJO"
LEY,31740,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100676&View,13/05/2023,"LEY QUE MODIFICA LA LEY 30424, LEY QUE REGULA LA RESPONSABILIDAD ADMINISTRATIVA DE LAS PERSONAS JURÍDICAS, PARA FORTALECER LA NORMATIVA ANTICORRUPCIÓN REFERIDA A LAS PERSONAS JURÍDICAS Y PROMOVER EL BUEN GOBIERNO CORPORATIVO"
LEY,31741,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101944&View,17/05/2023,LEY QUE DECLARA DE INTERE´S NACIONAL LA CREACIÓN Y LA PROMOCIÓN DEL CIRCUITO TURÍSTICO LA RUTA DEL AMAZONAS EN EL DEPARTAMENTO DE AMAZONAS
LEY,31742,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102263&View,17/05/2023,"LEY QUE PROMUEVE EL FORTALECIMIENTO, TRANSPARENCIA Y MERITOCRACIA DEL SERVICIO CIVIL A TRAVE´S DE LA IMPLEMENTACIÓN DE LA PLATAFORMA INTEGRADA PARA LA GESTIÓN ELECTRÓNICA DE RECURSOS HUMANOS"
LEY,31743,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100775&View,18/05/2023,"LEY QUE MODIFICA LOS ARTÍCULOS 4 Y 29 Y LA SEGUNDA DISPOSICIÓN COMPLEMENTARIA TRANSITORIA DEL DECRETO LEGISLATIVO 1411, DECRETO LEGISLATIVO QUE REGULA LA NATURALEZA JURÍDICA, FUNCIONES, ESTRUCTURA ORGÁNICA Y OTRAS ACTIVIDADES DE LAS SOCIEDADES DE BENEFICENCIA"
LEY,31744,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102970&View,18/05/2023,"LEY QUE MODIFICA LA LEY 28094, LEY DE ORGANIZACIONES POLÍTICAS,  PARA CONSOLIDAR EL FINANCIAMIENTO TRANSPARENTE DE LA ACTIVIDAD PARTIDARIA"
LEY,31745,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100038&View,18/05/2023,LEY QUE DECLARA DE INTERÉS NACIONAL LA INTRODUCCIÓN DE CONTENIDOS CURRICULARES DE ESTUDIO SOBRE EDUCACIÓN CÍVICA E HISTORIA DE LA SUBVERSIÓN Y EL TERRORISMO EN EL PERÚ EN LAS INSTITUCIONES EDUCATIVAS DEL PAÍS
LEY,31746,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102742&View,18/05/2023,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1107, DECRETO LEGISLATIVO QUE ESTABLECE MEDIDAS DE CONTROL Y FISCALIZACIÓN EN LA DISTRIBUCIÓN, TRANSPORTE Y COMERCIALIZACIÓN DE MAQUINARIAS Y EQUIPOS QUE PUEDAN SER UTILIZADOS EN LA MINERÍA ILEGAL ASÍ COMO DEL PRODUCTO MINERO OBTENIDO EN DICHA ACTIVIDAD, A FIN DE AUTORIZAR LA COMERCIALIZACIÓN DE PRODUCTOS MINEROS A LOS PROVEEDORES QUE SE ENCUENTRAN INSCRITOS EN EL REGISTRO INTEGRAL DE FORMALIZACIÓN MINERA (REINFO) U OTROS REGISTROS"
RESOLUCION LEGISLATIVA,31747,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103919&View,18/05/2023,RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL PROTOCOLO DE ENMIENDA AL ACUERDO ENTRE EL GOBIERNO DE LA REPÚBLICA DEL PERÚ Y EL CONSEJO FEDERAL SUIZO RELATIVO A LOS SERVICIOS AÉREOS REGULARES
LEY,31748,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100034&View,19/05/2023,"LEY QUE DISPONE LA CREACIÓN DE UNA UNIDAD EJECUTORA EN CADA GOBIERNO REGIONAL PARA ADMINISTRAR TODOS LOS INGRESOS Y GASTOS DE LOS INSTITUTOS Y ESCUELAS DE EDUCACIÓN SUPERIOR DEL DEPARTAMENTO, INCLUYENDO EL DIEZ POR CIENTO (10 %) DE LOS RECURSOS ESTABLECIDOS EN LA DISPOSICIÓN COMPLEMENTARIA MODIFICATORIA TERCERA DE LA LEY 30512"
LEY,31749,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102236&View,20/05/2023,LEY QUE RECONOCE LA PESCA TRADICIONAL ANCESTRAL Y LA PESCA TRADICIONAL ARTESANAL E IMPULSA SU PRESERVACIÓN DENTRO DE LAS CINCO MILLAS MARÍTIMAS PERUANAS
LEY,31750,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101395&View,24/05/2023,"LEY QUE MODIFICA LOS ARTÍCULOS 2 Y 4 DE LA LEY 30024, LEY QUE CREA EL REGISTRO NACIONAL DE HISTORIAS CLÍNICAS ELECTRÓNICAS"
LEY,31751,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103991&View,25/05/2023,LEY QUE MODIFICA EL CÓDIGO PENAL Y EL NUEVO CÓDIGO PROCESAL PENAL PARA MODIFICAR LA SUSPENSIÓN DEL PLAZO DE PRESCRIPCIÓN
LEY,31752,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100057&View,30/05/2023,"LEY QUE DECLARA DE PRIORITARIO INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL INICIO Y LA CULMINACIÓN DE LAS OBRAS DE EJECUCIÓN DEL PROYECTO CREACIÓN DE LOS SERVICIOS ESPECIALIZADOS DE SALUD DEL HOSPITAL ESPECIALIZADO CHIMBOTE EN LA RED ASISTENCIAL ÁNCASH DE ESSALUD, DISTRITO DE NUEVO CHIMBOTE, PROVINCIA DEL SANTA, DEPARTAMENTO DE ÁNCASH CON CÓDIGO ÚNICO DE INVERSIÓN 2328142"
LEY,31753,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101108&View,30/05/2023,"LEY QUE OTORGA BENEFICIOS EXCEPCIONALES A LOS GOBIERNOS REGIONALES, GOBIERNOS LOCALES, PERSONAS JURÍDICAS Y PERSONAS NATURALES POR CONCEPTO DE SANCIONES POR ACTIVIDADES DE RADIODIFUSIÓN SIN AUTORIZACIÓN"
LEY,31754,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102894&View,30/05/2023,LEY DE PROTECCIÓN A LA MUJER JEFA DE HOGAR EN SITUACIÓN DE POBREZA O POBREZA EXTREMA
LEY,31755,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100500&View,30/05/2023,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1256, DECRETO LEGISLATIVO QUE APRUEBA LA LEY DE PREVENCIÓN Y ELIMINACIÓN DE BARRERAS BUROCRÁTICAS"
LEY,31756,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103450&View,30/05/2023,LEY QUE PROMUEVE LA DONACIÓN DE ÓRGANOS Y TEJIDOS HUMANOS PARA TRASPLANTE CON FINES TERAPÉUTICOS
RESOLUCION LEGISLATIVA,31757,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202105111&View,31/05/2023,"RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE MEDIOS AÉREOS, MEDIOS NÁUTICOS Y PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ"
RESOLUCION LEGISLATIVA,31758,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104766&View,31/05/2023,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,31759,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101558&View,04/06/2023,LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN Y CONSTRUCCIÓN DEL HOSPITAL DE GERIATRÍA EN LA PROVINCIA CONSTITUCIONAL DEL CALLAO
LEY,31760,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103294&View,04/06/2023,LEY DEL CERTIFICADO ÚNICO LABORAL
LEY,31761,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103339&View,04/06/2023,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 702, POR EL QUE SE APROBARON LAS NORMAS QUE REGULAN LA PROMOCIÓN DE INVERSIÓN PRIVADA EN TELECOMUNICACIONES, PARA OTORGAR A LOS USUARIOS EL DERECHO A RECIBIR UNA COMPENSACIÓN POR INTERRUPCIONES GENERADAS EN LOS SERVICIOS PÚBLICOS DE TELECOMUNICACIONES"
LEY,31762,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101284&View,04/06/2023,LEY QUE DECLARA EL 6 DE MAYO DE CADA AÑO DÍA DE LA AVIADORA PERUANA
LEY,31763,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102103&View,04/06/2023,"LEY QUE MODIFICA LA LEY 29571, CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR, UNIFORMIZANDO EL PLAZO DE ATENCIÓN DE RECLAMOS DE PRODUCTOS O SERVICIOS FINANCIEROS Y DE SEGUROS"
LEY,31764,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103312&View,04/06/2023,"LEY QUE INCORPORA EL TÍTULO PRELIMINAR A LA LEY 26859, LEY ORGÁNICA DE ELECCIONES"
LEY,31765,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104456&View,04/06/2023,LEY QUE DECLARA PRECURSOR DEL DERECHO INTERNACIONAL HUMANITARIO APLICABLE A LOS CONFLICTOS ARMADOS EN EL MAR AL GRAN ALMIRANTE DEL PERÚ MIGUEL MARÍA GRAU SEMINARIO
RESOLUCION LEGISLATIVA,31766,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102563&View,04/06/2023,"RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON JUAN ALFONSO VILLENA ZÁRATE, POR SU DESTACADA LABOR COMO POETA Y NOVELISTA PERUANO"
RESOLUCION LEGISLATIVA,31767,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102565&View,04/06/2023,"RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO ENRÍQUEZ GUTIÉRREZ, POR SU DESTACADA LABOR COMO MAESTRO CERAMISTA Y ARTISTA POPULAR"
RESOLUCION LEGISLATIVA,31768,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102564&View,04/06/2023,"RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO RAMOS SOTO, POR SU DESTACADA LABOR COMO MAESTRO DE LA ARTESANÍA PERUANA"
RESOLUCION LEGISLATIVA,31769,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104734&View,04/06/2023,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE UNA UNIDAD NAVAL Y PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,31770,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100065&View,05/06/2023,"LEY QUE MODIFICA LA LEY 28296, LEY GENERAL DEL PATRIMONIO CULTURAL DE LA NACIÓN"
LEY,31771,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102412&View,07/06/2023,"LEY QUE MODIFICA LA LEY 30204, LEY QUE REGULA LA TRANSFERENCIA DE LA GESTIÓN ADMINISTRATIVA DE GOBIERNOS REGIONALES Y GOBIERNOS LOCALES, A FIN DE PRECISAR DISPOSICIONES REFERIDAS A LA COMISIÓN DE TRANSFERENCIA"
LEY,31772,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102538&View,07/06/2023,"LEY QUE ESTABLECE EL NUEVO PROCEDIMIENTO DE REMISIÓN AL CONGRESO DE LA REPÚBLICA Y AL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS LA INFORMACIÓN SOBRE LA NORMATIVIDAD QUE HA SIDO DEROGADA O MODIFICADA DE FORMA TÁCITA POR PARTE DEL PODER EJECUTIVO, PODER JUDICIAL, ORGANISMOS CONSTITUCIONALMENTE AUTÓNOMOS, ORGANISMOS INTEGRANTES DEL SISTEMA ELECTORAL, GOBIERNOS REGIONALES Y GOBIERNOS LOCALES"
LEY,31773,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103579&View,07/06/2023,"LEY QUE OTORGA EL TÍTULO HONORÍFICO DE HÉROE NACIONAL AL CAPITÁN EP (F) WILLIAM EDGARDO GUZMÁN ESPINOZA, FALLECIDO EN EL CONFLICTO ARMADO DEL ALTO CENEPA PRODUCIDO CON EL ECUADOR EN EL AÑO 1995"
LEY,31774,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100332&View,07/06/2023,"LEY QUE AUTORIZA A LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES PARA EJECUTAR PROYECTOS DE INVERSIÓN PÚBLICA, BAJO EL ÁMBITO DEL SISTEMA NACIONAL DE PROGRAMACIÓN MULTIANUAL Y GESTIÓN DE INVERSIONES, DEL PODER JUDICIAL Y DEL MINISTERIO PÚBLICO, CON LA FINALIDAD DE OPTIMIZAR EL SERVICIO DE JUSTICIA"
LEY,31775,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103669&View,07/06/2023,"LEY QUE MODIFICA EL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, A FIN DE PRECISAR EL TIPO PENAL DEL DELITO DE ABUSO DEL PODER ECONÓMICO, Y EL DECRETO LEGISLATIVO 1034, DECRETO LEGISLATIVO QUE APRUEBA LA LEY DE REPRESIÓN DE CONDUCTAS ANTICOMPETITIVAS, PARA COMBATIR LOS CÁRTELES Y FOMENTAR LA LIBRE COMPETENCIA"
LEY,31776,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104113&View,07/06/2023,LEY QUE DECLARA DE INTERÉS NACIONAL LA PROTECCIÓN Y CONSERVACIÓN DE LOS OLIVOS PATRIMONIALES DEL DEPARTAMENTO DE MOQUEGUA
LEY,31777,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101678&View,07/06/2023,"LEY QUE ESTABLECE MEDIDAS Y CRITERIOS TÉCNICOS PARA EL RETORNO DEL BIEN INTEGRANTE DEL PATRIMONIO CULTURAL DE LA NACIÓN DENOMINADO ESTELA DE RAIMONDI AL MUSEO NACIONAL DE CHAVÍN EN EL DEPARTAMENTO DE ÁNCASH, ASÍ COMO PARA SU PROTECCIÓN Y CONSERVACIÓN"
LEY,31778,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103270&View,07/06/2023,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1326, DECRETO LEGISLATIVO QUE REESTRUCTURA EL SISTEMA ADMINISTRATIVO DE DEFENSA JURÍDICA DEL ESTADO Y CREA LA PROCURADURÍA GENERAL DEL ESTADO, PARA RESTABLECER LA AUTONOMÍA CONSTITUCIONAL DEL PODER LEGISLATIVO Y DEL PODER JUDICIAL, ASÍ COMO DE LOS ORGANISMOS CONSTITUCIONALES AUTÓNOMOS, CON RELACIÓN AL PROCEDIMIENTO DE DESIGNACIÓN DE LOS PROCURADORES PÚBLICOS"
LEY,31779,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101068&View,07/06/2023,LEY QUE DISPONE EL SANEAMIENTO FÍSICO-LEGAL DE LOS INMUEBLES QUE OCUPA LA INTENDENCIA NACIONAL DE BOMBEROS DEL PERÚ
LEY,31780,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101316&View,07/06/2023,"LEY QUE DECLARA DE NECESIDAD PÚBLICA LA EJECUCIÓN DEL PROYECTO INTEGRAL DE MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LOS DISTRITOS DE TARAPOTO, MORALES Y LA BANDA DE SHILCAYO DE LA PROVINCIA DE SAN MARTÍN DEL DEPARTAMENTO DE SAN MARTÍN"
LEY,31781,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102045&View,11/06/2023,LEY QUE FORTALECE LA ATENCIÓN DE PERSONAS ADULTAS MAYORES CON DISCAPACIDAD EN SITUACIÓN DE DESPROTECCIÓN FAMILIAR O EN RIESGO DE EXCLUSIÓN SOCIAL
LEY,31782,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103102&View,13/06/2023,"LEY QUE MODIFICA LA LEY 27470, LEY QUE ESTABLECE NORMAS COMPLEMENTARIAS PARA LA EJECUCIÓN DEL PROGRAMA DEL VASO DE LECHE, PARA PRECISAR EL PROCEDIMIENTO DEL BENEFICIO DE DICHO PROGRAMA"
LEY,31783,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103642&View,13/06/2023,"LEY QUE MODIFICA LA LEY 27806, LEY DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA"
LEY,31784,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101345&View,13/06/2023,"LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN, CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PARQUE CIENTÍFICO-TECNOLÓGICO DE TRUJILLO, EN EL DEPARTAMENTO DE LA LIBERTAD"
LEY,31785,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100788&View,13/06/2023,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1013, DECRETO LEGISLATIVO QUE APRUEBA LA LEY DE CREACIÓN, ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DEL AMBIENTE, RESPECTO DE LAS FUNCIONES BÁSICAS DEL SERNANP"
LEY,31786,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202104958&View,13/06/2023,"LEY QUE RECTIFICA EL NOMBRE DEL DISTRITO DE SAN FRANCISCO DE RAVACAYCO, PROVINCIA DE PARINACOCHAS, DEPARTAMENTO DE AYACUCHO, POR SAN FRANCISCO DE RIVACAYCO"
LEY,31787,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100620&View,14/06/2023,"LEY QUE MODIFICA EL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, A FIN DE ESTABLECER UN NUEVO CRITERIO PARA LA DETERMINACIÓN DEL UMBRAL DELICTIVO ENTRE DELITO Y FALTA"
LEY,31788,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103132&View,15/06/2023,LEY QUE DECLARA FERIADO NACIONAL EL 7 DE JUNIO EN CONMEMORACIÓN DE LA BATALLA DE ARICA Y DEL DÍA DE LA BANDERA
LEY,31789,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100648&View,16/06/2023,"LEY QUE FORTALECE EL SISTEMA NACIONAL PARA LA INTEGRACIÓN DE LA PERSONA CON DISCAPACIDAD (SINAPEDIS) CREADO POR LA LEY 29973, LEY GENERAL DE LA PERSONA CON DISCAPACIDAD"
LEY,31790,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103474&View,20/06/2023,LEY QUE DECLARA DE NECESIDAD PÚBLICA LA IMPLEMENTACIÓN DE ACCIONES EN FAVOR DE DIVERSAS VÍAS DE COMUNICACIÓN EN EL PAÍS
